1,0.09399999678134918
2,0.16639786958694458
3,0.21573247015476227
4,0.2557200491428375
5,0.29024988412857056
6,0.3210875988006592
7,0.3492126762866974
8,0.37523558735847473
9,0.39956727623939514
10,0.42250001430511475
11,0.443107545375824
12,0.4627983868122101
13,0.48168495297431946
14,0.49985843896865845
15,0.517393946647644
16,0.5343543291091919
17,0.5507926940917969
18,0.5667545199394226
19,0.5822789072990417
20,0.5974000096321106
21,0.6121572852134705
22,0.6265671253204346
23,0.6406529545783997
24,0.6544356346130371
25,0.667934000492096
26,0.6811649203300476
27,0.6941436529159546
28,0.7068842053413391
29,0.719399094581604
30,0.7317000031471252
31,0.7377694845199585
32,0.7437894344329834
33,0.7497610449790955
34,0.7556855082511902
35,0.7615638375282288
36,0.7673971652984619
37,0.7731865048408508
38,0.7789327502250671
39,0.7846369743347168
40,0.7903000116348267
