1,214,2016-07-06
1,221,2016-07-06
2,214,2016-07-06
2,215,2016-07-06
3,215,2016-07-06
3,214,2016-07-06
4,209,2016-07-06
4,220,2016-07-06
5,220,2016-07-06
5,209,2016-07-06
6,209,2016-07-06
6,210,2016-07-06
7,221,2016-07-06
7,237,2016-07-06
8,202,2016-07-06
8,230,2016-07-06
9,202,2016-07-06
9,230,2016-07-06
10,201,2016-07-06
10,221,2016-07-06
11,221,2016-07-06
11,201,2016-07-06
12,235,2016-07-06
12,201,2016-07-06
13,236,2016-07-06
13,201,2016-07-06
14,236,2016-07-06
14,201,2016-07-06
15,201,2016-07-06
15,224,2016-07-06
16,219,2016-07-06
16,221,2016-07-06
17,239,2016-07-06
17,210,2016-07-06
18,210,2016-07-06
18,239,2016-07-06
19,219,2016-07-06
19,221,2016-07-06
20,219,2016-07-06
20,202,2016-07-06
21,211,2016-07-06
21,219,2016-07-06
22,211,2016-07-06
22,239,2016-07-06
23,225,2016-07-06
23,236,2016-07-06
24,202,2016-07-06
24,225,2016-07-06
25,219,2016-07-06
25,205,2016-07-06
26,206,2016-07-06
26,205,2016-07-06
27,216,2016-07-06
27,220,2016-07-06
28,228,2016-07-06
28,216,2016-07-06
29,236,2016-07-06
29,202,2016-07-06
30,236,2016-07-06
30,202,2016-07-06
31,202,2016-07-06
31,224,2016-07-06
32,236,2016-07-06
32,211,2016-07-06
33,236,2016-07-06
33,224,2016-07-06
34,224,2016-07-06
34,200,2016-07-06
35,234,2016-07-06
35,222,2016-07-06
36,222,2016-07-06
36,234,2016-07-06
37,209,2016-07-06
37,219,2016-07-06
38,209,2016-07-06
38,238,2016-07-06
39,222,2016-07-06
39,238,2016-07-06
40,222,2016-07-06
40,238,2016-07-06
41,219,2016-07-06
41,202,2016-07-06
42,202,2016-07-06
42,210,2016-07-06
43,215,2016-07-06
43,225,2016-07-06
44,215,2016-07-06
44,225,2016-07-06
45,225,2016-07-06
45,215,2016-07-06
46,201,2016-07-06
46,220,2016-07-06
47,200,2016-07-06
47,201,2016-07-06
48,201,2016-07-06
48,235,2016-07-06
49,201,2016-07-06
49,235,2016-07-06
50,216,2016-07-06
50,220,2016-07-06
51,216,2016-07-06
51,203,2016-07-06
52,220,2016-07-06
52,202,2016-07-06
53,238,2016-07-06
53,220,2016-07-06
54,230,2016-07-06
54,234,2016-07-06
55,235,2016-07-06
55,230,2016-07-06
56,220,2016-07-06
56,208,2016-07-06
57,207,2016-07-06
57,208,2016-07-06
58,202,2016-07-06
58,209,2016-07-06
59,240,2016-07-06
59,202,2016-07-06
60,237,2016-07-06
60,216,2016-07-06
61,216,2016-07-06
61,237,2016-07-06
62,237,2016-07-06
62,216,2016-07-06
63,234,2016-07-06
64,226,2016-07-06
64,235,2016-07-06
65,226,2016-07-06
65,235,2016-07-06
66,208,2016-07-06
66,207,2016-07-06
67,207,2016-07-06
67,208,2016-07-06
68,229,2016-07-06
68,208,2016-07-06
69,214,2016-07-06
69,225,2016-07-06
70,225,2016-07-06
70,215,2016-07-06
71,225,2016-07-06
71,215,2016-07-06
72,236,2016-07-06
72,237,2016-07-06
73,224,2016-07-06
73,225,2016-07-06
74,221,2016-07-06
74,227,2016-07-06
75,216,2016-07-06
75,227,2016-07-06
76,216,2016-07-06
76,227,2016-07-06
77,221,2016-07-06
77,209,2016-07-06
78,207,2016-07-06
78,209,2016-07-06
79,235,2016-07-06
79,230,2016-07-06
80,230,2016-07-06
80,235,2016-07-06
81,206,2016-07-06
81,205,2016-07-06
82,206,2016-07-06
82,205,2016-07-06
83,200,2016-07-06
83,223,2016-07-06
84,211,2016-07-06
84,219,2016-07-06
85,238,2016-07-06
85,239,2016-07-06
86,217,2016-07-06
86,230,2016-07-06
87,218,2016-07-06
87,217,2016-07-06
88,233,2016-07-06
88,225,2016-07-06
89,224,2016-07-06
89,225,2016-07-06
90,221,2016-07-06
90,217,2016-07-06
91,218,2016-07-06
91,217,2016-07-06
92,203,2016-07-06
92,212,2016-07-06
93,213,2016-07-06
93,212,2016-07-06
94,203,2016-07-06
94,213,2016-07-06
95,227,2016-07-06
95,221,2016-07-06
96,222,2016-07-06
96,235,2016-07-06
97,235,2016-07-06
97,234,2016-07-06
98,237,2016-07-06
98,216,2016-07-06
99,228,2016-07-06
99,216,2016-07-06
100,206,2016-07-06
100,221,2016-07-06
101,221,2016-07-06
101,206,2016-07-06
102,235,2016-07-06
103,235,2016-07-06
103,234,2016-07-06
104,241,2016-07-06
104,233,2016-07-06
105,241,2016-07-06
105,233,2016-07-06
106,241,2016-07-06
106,207,2016-07-06
107,241,2016-07-06
107,229,2016-07-06
108,212,2016-07-06
108,234,2016-07-06
109,225,2016-07-06
109,221,2016-07-06
110,221,2016-07-06
110,225,2016-07-06
111,233,2016-07-06
111,241,2016-07-06
112,241,2016-07-06
112,233,2016-07-06
113,234,2016-07-06
113,222,2016-07-06
114,214,2016-07-06
115,233,2016-07-06
115,207,2016-07-06
116,230,2016-07-06
116,237,2016-07-06
117,230,2016-07-06
117,204,2016-07-06
118,216,2016-07-06
118,211,2016-07-06
119,224,2016-07-06
119,211,2016-07-06
120,219,2016-07-06
120,230,2016-07-06
121,230,2016-07-06
121,219,2016-07-06
122,235,2016-07-06
122,234,2016-07-06
123,200,2016-07-06
123,239,2016-07-06
124,218,2016-07-06
124,222,2016-07-06
125,205,2016-07-06
125,207,2016-07-06
126,208,2016-07-06
126,209,2016-07-06
127,241,2016-07-06
127,200,2016-07-06
128,221,2016-07-06
128,234,2016-07-06
129,231,2016-07-06
130,202,2016-07-06
130,204,2016-07-06
131,217,2016-07-06
131,218,2016-07-06
132,222,2016-07-06
133,219,2016-07-06
133,221,2016-07-06
134,230,2016-07-06
135,205,2016-07-06
136,209,2016-07-06
137,221,2016-07-06
137,219,2016-07-06
138,216,2016-07-06
138,230,2016-07-06
139,227,2016-07-06
139,230,2016-07-06
140,220,2016-07-06
140,216,2016-07-06
141,216,2016-07-06
141,200,2016-07-06
142,202,2016-07-06
142,239,2016-07-06
143,212,2016-07-06
143,234,2016-07-06
144,218,2016-07-06
145,205,2016-07-06
146,209,2016-07-06
147,204,2016-07-06
148,204,2016-07-06
149,204,2016-07-06
149,239,2016-07-06
150,226,2016-07-06
150,235,2016-07-06
151,222,2016-07-06
