1,214,2016-08-19
1,221,2016-08-19
2,214,2016-08-19
2,215,2016-08-19
3,215,2016-08-19
3,214,2016-08-19
4,209,2016-08-19
4,220,2016-08-19
5,220,2016-08-19
5,209,2016-08-19
6,209,2016-08-19
6,210,2016-08-19
7,221,2016-08-19
7,237,2016-08-19
8,202,2016-08-19
8,230,2016-08-19
9,202,2016-08-19
9,230,2016-08-19
10,201,2016-08-19
10,221,2016-08-19
11,221,2016-08-19
11,201,2016-08-19
12,235,2016-08-19
12,201,2016-08-19
13,236,2016-08-19
13,201,2016-08-19
14,236,2016-08-19
14,201,2016-08-19
15,201,2016-08-19
15,224,2016-08-19
16,219,2016-08-19
16,221,2016-08-19
17,239,2016-08-19
17,210,2016-08-19
18,210,2016-08-19
18,239,2016-08-19
19,219,2016-08-19
19,221,2016-08-19
20,219,2016-08-19
20,202,2016-08-19
21,211,2016-08-19
21,219,2016-08-19
22,211,2016-08-19
22,239,2016-08-19
23,225,2016-08-19
23,236,2016-08-19
24,202,2016-08-19
24,225,2016-08-19
25,219,2016-08-19
25,205,2016-08-19
26,206,2016-08-19
26,205,2016-08-19
27,216,2016-08-19
27,220,2016-08-19
28,228,2016-08-19
28,216,2016-08-19
29,236,2016-08-19
29,202,2016-08-19
30,236,2016-08-19
30,202,2016-08-19
31,202,2016-08-19
31,224,2016-08-19
32,236,2016-08-19
32,211,2016-08-19
33,236,2016-08-19
33,224,2016-08-19
34,224,2016-08-19
34,200,2016-08-19
35,234,2016-08-19
35,222,2016-08-19
36,222,2016-08-19
36,234,2016-08-19
37,209,2016-08-19
37,219,2016-08-19
38,209,2016-08-19
38,238,2016-08-19
39,222,2016-08-19
39,238,2016-08-19
40,222,2016-08-19
40,238,2016-08-19
41,219,2016-08-19
41,202,2016-08-19
42,202,2016-08-19
42,210,2016-08-19
43,215,2016-08-19
43,225,2016-08-19
44,215,2016-08-19
44,225,2016-08-19
45,225,2016-08-19
45,215,2016-08-19
46,201,2016-08-19
46,220,2016-08-19
47,200,2016-08-19
47,201,2016-08-19
48,201,2016-08-19
48,235,2016-08-19
49,201,2016-08-19
49,235,2016-08-19
50,233,2016-08-19
50,220,2016-08-19
51,233,2016-08-19
51,203,2016-08-19
52,220,2016-08-19
52,202,2016-08-19
53,238,2016-08-19
53,220,2016-08-19
54,230,2016-08-19
54,234,2016-08-19
55,235,2016-08-19
55,230,2016-08-19
56,220,2016-08-19
56,208,2016-08-19
57,207,2016-08-19
57,208,2016-08-19
58,202,2016-08-19
58,209,2016-08-19
59,240,2016-08-19
59,202,2016-08-19
60,237,2016-08-19
60,216,2016-08-19
61,216,2016-08-19
61,237,2016-08-19
62,237,2016-08-19
62,216,2016-08-19
63,234,2016-08-19
64,226,2016-08-19
64,235,2016-08-19
65,226,2016-08-19
65,235,2016-08-19
66,208,2016-08-19
66,207,2016-08-19
67,207,2016-08-19
67,208,2016-08-19
68,229,2016-08-19
68,208,2016-08-19
69,214,2016-08-19
69,225,2016-08-19
70,225,2016-08-19
70,215,2016-08-19
71,225,2016-08-19
71,215,2016-08-19
72,236,2016-08-19
72,237,2016-08-19
73,224,2016-08-19
73,225,2016-08-19
74,221,2016-08-19
74,227,2016-08-19
75,233,2016-08-19
75,227,2016-08-19
76,227,2016-08-19
76,233,2016-08-19
77,221,2016-08-19
77,209,2016-08-19
78,207,2016-08-19
78,209,2016-08-19
79,235,2016-08-19
79,230,2016-08-19
80,230,2016-08-19
80,235,2016-08-19
81,206,2016-08-19
81,205,2016-08-19
82,206,2016-08-19
82,205,2016-08-19
83,200,2016-08-19
83,223,2016-08-19
84,211,2016-08-19
84,219,2016-08-19
85,238,2016-08-19
85,239,2016-08-19
86,217,2016-08-19
86,212,2016-08-19
87,218,2016-08-19
87,217,2016-08-19
88,233,2016-08-19
88,224,2016-08-19
89,212,2016-08-19
89,224,2016-08-19
90,221,2016-08-19
90,217,2016-08-19
91,218,2016-08-19
91,217,2016-08-19
92,203,2016-08-19
92,212,2016-08-19
93,213,2016-08-19
93,212,2016-08-19
94,203,2016-08-19
94,213,2016-08-19
95,227,2016-08-19
95,221,2016-08-19
