1,90,2017-02-16
1,59,2017-02-16
1,118,2017-02-16
2,90,2017-02-16
2,116,2017-02-16
2,118,2017-02-16
3,90,2017-02-16
3,47,2017-02-16
3,116,2017-02-16
4,101,2017-02-16
4,102,2017-02-16
4,24,2017-02-16
5,115,2017-02-16
5,102,2017-02-16
5,24,2017-02-16
6,103,2017-02-16
6,83,2017-02-16
6,270,2017-02-16
7,57,2017-02-16
7,58,2017-02-16
7,105,2017-02-16
8,57,2017-02-16
8,39,2017-02-16
8,107,2017-02-16
9,36,2017-02-16
9,39,2017-02-16
9,107,2017-02-16
10,133,2017-02-16
11,133,2017-02-16
12,49,2017-02-16
12,108,2017-02-16
12,99,2017-02-16
13,133,2017-02-16
14,133,2017-02-16
15,90,2017-02-16
15,45,2017-02-16
15,100,2017-02-16
16,80,2017-02-16
16,45,2017-02-16
16,121,2017-02-16
17,80,2017-02-16
17,45,2017-02-16
17,121,2017-02-16
18,122,2017-02-16
18,45,2017-02-16
18,256,2017-02-16
19,26,2017-02-16
19,129,2017-02-16
19,131,2017-02-16
20,26,2017-02-16
20,129,2017-02-16
20,14,2017-02-16
21,45,2017-02-16
21,38,2017-02-16
21,257,2017-02-16
22,45,2017-02-16
22,46,2017-02-16
22,257,2017-02-16
23,13,2017-02-16
23,50,2017-02-16
23,90,2017-02-16
24,16,2017-02-16
24,91,2017-02-16
24,92,2017-02-16
25,35,2017-02-16
25,79,2017-02-16
25,251,2017-02-16
26,123,2017-02-16
26,77,2017-02-16
26,251,2017-02-16
27,26,2017-02-16
27,64,2017-02-16
27,258,2017-02-16
28,31,2017-02-16
28,63,2017-02-16
28,95,2017-02-16
29,50,2017-02-16
29,131,2017-02-16
29,90,2017-02-16
30,50,2017-02-16
30,26,2017-02-16
30,90,2017-02-16
31,31,2017-02-16
31,91,2017-02-16
31,32,2017-02-16
32,126,2017-02-16
32,131,2017-02-16
32,90,2017-02-16
33,126,2017-02-16
33,26,2017-02-16
33,90,2017-02-16
34,31,2017-02-16
34,91,2017-02-16
34,22,2017-02-16
35,84,2017-02-16
35,131,2017-02-16
35,87,2017-02-16
36,86,2017-02-16
36,108,2017-02-16
36,87,2017-02-16
37,131,2017-02-16
37,24,2017-02-16
37,101,2017-02-16
38,42,2017-02-16
38,270,2017-02-16
38,116,2017-02-16
39,84,2017-02-16
39,267,2017-02-16
39,86,2017-02-16
40,86,2017-02-16
40,14,2017-02-16
40,88,2017-02-16
41,50,2017-02-16
41,121,2017-02-16
41,125,2017-02-16
42,70,2017-02-16
42,121,2017-02-16
42,50,2017-02-16
43,59,2017-02-16
43,90,2017-02-16
43,87,2017-02-16
44,47,2017-02-16
44,90,2017-02-16
44,87,2017-02-16
45,47,2017-02-16
45,116,2017-02-16
45,87,2017-02-16
46,89,2017-02-16
46,100,2017-02-16
46,59,2017-02-16
47,89,2017-02-16
47,100,2017-02-16
47,116,2017-02-16
48,50,2017-02-16
48,30,2017-02-16
48,99,2017-02-16
49,262,2017-02-16
49,108,2017-02-16
49,49,2017-02-16
50,26,2017-02-16
50,96,2017-02-16
50,63,2017-02-16
51,31,2017-02-16
51,96,2017-02-16
51,32,2017-02-16
52,51,2017-02-16
52,16,2017-02-16
52,280,2017-02-16
53,280,2017-02-16
53,65,2017-02-16
53,88,2017-02-16
54,30,2017-02-16
54,58,2017-02-16
54,28,2017-02-16
55,108,2017-02-16
55,107,2017-02-16
55,39,2017-02-16
56,28,2017-02-16
56,56,2017-02-16
56,123,2017-02-16
57,245,2017-02-16
57,56,2017-02-16
57,51,2017-02-16
58,21,2017-02-16
58,131,2017-02-16
58,24,2017-02-16
59,103,2017-02-16
59,251,2017-02-16
59,279,2017-02-16
60,53,2017-02-16
60,96,2017-02-16
60,131,2017-02-16
61,105,2017-02-16
61,96,2017-02-16
61,53,2017-02-16
62,107,2017-02-16
62,246,2017-02-16
62,33,2017-02-16
63,60,2017-02-16
63,99,2017-02-16
63,70,2017-02-16
64,30,2017-02-16
64,86,2017-02-16
64,70,2017-02-16
65,275,2017-02-16
65,247,2017-02-16
65,70,2017-02-16
